,text,sentiment
9522,"Aack; beep pfff? CRACK crack - KLING Pfff AACK? Djee; CRACK ugh kling: Djee: Aack - Kling, AACK, djee CRACK Beep! Djee Crack, Aack Crack? Psss; PFFF Djee: Pfff, Crack AACK KLING AACK Psss - pfff - DJEE: Beep, crack: pfff AACK aack Ugh DONG ",sad
9523,"BURP! ugh Crack BURP! Psss? Crack crack BEEP ugh KLING: PSSS, Crack burp CRACK; Burp! pfff BURP! DJEE dong - PSSS KLING! CRACK? UGH; Ugh - Psss? Psss, BURP crack kling, KLING Psss: Burp Kling? Psss; Burp burp! DJEE UGH Psss! djee: Aack Crack Beep PFFF, Psss Djee ",happy
9524,"DONG? UGH DONG! KLING! crack - psss Kling BURP: Dong Burp PSSS! PSSS Burp PFFF pfff Burp: pfff Kling aack? dong DONG! kling, dong Crack Ugh! Burp crack burp - KLING Burp? aack: psss beep CRACK Ugh Ugh, Kling! Ugh - Burp UGH! PSSS, psss! PFFF? kling? UGH! ugh? KLING BURP Djee? Kling, ",happy
9525,"BURP psss aack Pfff Beep, BURP djee aack: DJEE burp; KLING? Kling; AACK burp Aack - AACK, beep Kling! BURP, djee Ugh djee; UGH; BEEP BEEP PSSS BEEP Burp, PSSS BEEP; psss BURP: UGH: UGH UGH: Beep? KLING DJEE BEEP Aack kling! KLING djee aack - DJEE psss Kling kling djee BEEP! burp? Psss ",happy
9526,"PSSS KLING: Djee - djee - Psss? DONG? KLING pfff crack! DJEE KLING - DONG, Kling Crack - aack, pfff? DJEE? DONG! Dong crack beep pfff: Beep dong, Beep: CRACK; DJEE BURP Kling? Djee DONG DJEE, Dong DJEE - KLING kling: Kling KLING dong? AACK! ",sad
9527,"BEEP Kling; burp - burp! BEEP djee Dong PFFF: kling Beep? Burp, dong? BURP; beep, DONG; pfff DJEE kling BEEP djee DJEE PSSS Dong BEEP KLING DONG; KLING: DONG! Burp! Dong burp Djee DONG Djee - Kling? BURP, BURP Burp, beep, Djee; KLING kling Beep - djee Djee Pfff beep ",happy
9528,"Kling: burp PFFF; pfff - CRACK - Aack, DONG, Crack DONG Pfff Crack: Ugh beep dong Crack! Kling KLING, kling beep beep - CRACK BURP; ugh Pfff PFFF, kling! aack? PFFF Crack? Crack? Kling pfff Kling, Crack? aack KLING, Pfff - DONG, Aack: Aack - Crack; Dong - dong - BEEP aack; psss - BURP, Burp AACK PFFF Burp Burp dong AACK ",happy
9529,"UGH aack! kling; Djee; ugh Ugh Kling burp kling ugh! AACK Kling Pfff ugh: beep Kling aack AACK DJEE - AACK! KLING DJEE djee? AACK pfff Kling; Kling: ugh, psss beep, Beep Pfff beep beep, PSSS Psss; BEEP! psss ugh - psss, DJEE! pfff: djee: PSSS! DJEE Ugh AACK: burp: BEEP ",happy
9530,"dong? Beep: DJEE crack Crack djee Psss aack: BEEP burp: Kling - aack psss? BEEP Aack, aack Psss pfff Crack? PSSS? KLING dong CRACK Crack DONG - PSSS, Crack, pfff KLING KLING! aack crack, pfff burp beep? Dong PFFF Pfff: BURP - KLING PSSS, aack Psss Burp - BURP BURP PSSS, Pfff: crack Ugh Psss, Crack AACK beep? ",happy
9531,"aack Djee UGH; aack, Crack, crack? crack; Dong; dong psss Pfff: BEEP DONG! UGH: UGH? crack - Pfff - Crack - UGH: DONG: CRACK? beep, DONG, PSSS, djee! aack djee aack pfff Beep? Burp? Burp, ugh Pfff? UGH psss Pfff, CRACK CRACK Psss PFFF! pfff ugh Psss? AACK! DONG ugh Psss, pfff, Psss! ",happy
9532,"kling beep Djee: ugh? UGH, KLING Beep, kling Crack Kling: beep; DJEE DJEE CRACK CRACK - Beep BEEP: Psss Beep PSSS Psss Kling PSSS psss; DJEE; Psss PSSS - DONG; Crack; pfff dong, kling: AACK; CRACK! Djee Crack KLING Dong; Aack - psss! Pfff; Pfff - dong Crack djee: Beep? DJEE - Pfff - AACK Psss: Dong; AACK DONG kling: Kling; ",happy
9533,"BURP, PSSS crack, kling AACK? psss AACK, BEEP Dong? psss ugh: psss PFFF! crack DONG djee KLING Burp Aack KLING pfff djee Burp? psss Kling? djee? Crack AACK UGH? Dong beep! Beep Beep Djee psss! pfff, KLING, kling - djee PFFF AACK burp; pfff Pfff; AACK! KLING AACK - dong, BURP: Crack; Dong, Burp Djee, UGH - Pfff psss: BURP BURP ugh crack Psss kling; Ugh, Djee? AACK burp PSSS AACK; ",happy
9534,"PSSS: CRACK burp: Kling, psss! KLING: Djee BURP, Aack: PFFF! Dong! djee, burp; KLING PSSS kling Kling! DONG kling! BEEP: dong burp! Kling: psss DONG Kling Psss? psss! Dong dong PSSS crack burp; Burp ",sad
9535,"KLING! PSSS Pfff DJEE; Ugh, beep? BEEP Beep! DONG crack, BURP ugh aack! BURP Burp Aack; ugh KLING - beep! Beep: Psss Burp Beep ugh Djee, UGH: Beep Burp! CRACK, UGH! CRACK Crack? Psss, Crack aack dong, ugh Crack! CRACK - burp CRACK CRACK UGH; DONG Aack, ",happy
9536,"Aack DONG; UGH, UGH, AACK BURP CRACK, ugh: crack! BURP; CRACK Beep AACK! DONG DONG, UGH: Dong, PSSS BEEP! AACK: kling - AACK? beep, AACK Psss, DONG PSSS UGH! Crack psss Ugh kling! Kling ugh; ugh, beep ",sad
9537,"kling! aack: UGH Aack: Dong aack Djee! aack? PFFF crack aack: Crack; crack UGH? CRACK - CRACK AACK - DONG Aack Ugh; AACK, kling? Beep KLING - crack pfff? DJEE? djee: KLING - BEEP BEEP: Pfff, PFFF - CRACK; PFFF; crack, pfff DJEE, DJEE UGH crack Djee ",sad
9538,"BEEP - Dong Aack Burp - psss: aack: BEEP BURP beep beep aack psss KLING aack! aack Beep psss Beep! AACK! Beep, Burp Beep DONG Kling Burp Pfff dong dong: burp dong, Kling! beep - Burp KLING aack Ugh ",sad
9539,"psss; UGH Beep: psss, BURP Crack kling? UGH ugh beep Beep: psss Crack? kling - kling - Psss Ugh, Aack djee: burp beep: UGH Djee CRACK - djee UGH KLING! kling! CRACK crack psss Dong Kling Beep KLING: burp burp, BEEP - AACK KLING BURP - KLING, ",sad
9540,"burp! Beep: PSSS - Ugh, KLING? UGH! dong BURP CRACK Ugh crack BEEP Beep Beep? BURP kling! Crack beep DJEE? BURP; BEEP Burp? BEEP: BEEP Burp kling! AACK; KLING Kling! ",sad
9541,"BEEP Crack KLING? DONG CRACK Pfff djee, PFFF, pfff DONG aack KLING Pfff Beep Beep; dong kling djee: beep KLING Psss Burp PSSS? pfff kling aack; beep! Djee? PFFF Psss DONG - kling Psss Crack - kling Crack UGH PFFF, aack; Burp Aack BEEP? beep, kling BEEP DONG DONG BURP PSSS beep DONG burp: Pfff; Crack kling ",happy
9542,"Burp dong! djee! Djee BURP, dong; Dong - aack AACK djee? crack, crack Beep: beep! DJEE BURP CRACK crack? AACK? Dong Beep: Djee; crack pfff, Burp psss PFFF Beep; Burp ugh Crack: djee Burp Burp dong - pfff; crack Pfff UGH UGH dong? Burp Pfff! DJEE? Psss aack - djee: pfff: crack; DJEE ",happy
9543,"psss psss Beep psss: ugh, beep crack AACK CRACK CRACK ugh; DJEE; beep aack aack Djee Crack - crack aack, DJEE; Ugh, ugh, Pfff - PSSS: aack Crack: Djee - DONG Djee! pfff AACK! BEEP, Burp beep DJEE: PSSS AACK Djee, crack, PFFF djee CRACK; djee, Crack Ugh Ugh UGH: ",happy
9544,"dong - dong aack Pfff? crack! Ugh Crack psss, Kling? Kling, burp Aack Kling crack crack! Kling UGH, Aack psss? DONG BURP PSSS! BEEP ugh BEEP - Dong! crack Kling! BEEP? Beep - beep: KLING beep Psss, kling CRACK AACK: burp; ugh: DONG KLING; kling: Burp: Dong burp BURP BEEP ugh? Psss ",happy
9545,"Beep pfff AACK psss: Kling; crack pfff - Crack - Beep! Psss, Burp BEEP Beep? BURP? aack pfff kling PFFF aack! ugh, Kling PSSS Kling UGH Pfff! beep! pfff! Burp: AACK - AACK UGH CRACK? Kling! psss burp, PFFF crack, Burp PSSS? BURP? ugh - KLING! Psss? BEEP Kling BURP pfff kling, crack aack Kling; beep AACK? burp Aack PSSS? ",happy
9546,"ugh Burp? Ugh pfff pfff djee UGH - Beep pfff Kling Ugh; Kling BURP Aack; PFFF ugh Kling beep Beep djee UGH, BEEP! Psss Beep: Psss Burp! PFFF kling: Psss psss PFFF: beep UGH DONG: Pfff: Ugh PFFF: PSSS Kling ",sad
9547,"PFFF? burp! djee Djee, BURP? crack - aack psss ugh! psss: ugh, kling burp; CRACK? psss Burp: BURP ugh Ugh KLING aack pfff Djee Kling! DONG? BEEP Pfff? Psss Aack DONG psss - psss! Ugh, Dong dong Crack Aack! Djee - DJEE - BURP UGH Crack pfff crack: aack kling BURP, dong - PFFF djee Psss - DJEE beep: Aack, UGH: crack! Ugh ",happy
9548,"burp PSSS - djee dong Ugh - dong, pfff beep UGH, DONG beep; BURP! burp pfff! Pfff: dong Crack dong: Ugh crack! Ugh? Dong Dong Beep PFFF? PFFF! beep! CRACK? dong ugh beep Djee DJEE, burp DONG? ugh pfff - Beep? beep! beep BEEP, ",sad
9549,"Crack DONG Beep PFFF Dong UGH! djee burp - Crack Psss, Crack UGH UGH dong Dong psss! UGH; PFFF? PSSS KLING Crack: DONG PSSS AACK ugh DONG, beep Dong Crack PSSS psss - pfff crack! CRACK Crack dong; PFFF Pfff? Crack Pfff - PSSS! PSSS Aack? PFFF Beep? AACK! Ugh ugh! ",happy
9550,"Djee AACK, Dong Aack, aack? Ugh aack? UGH ugh burp Kling; kling crack psss DONG: CRACK: aack? kling? Crack? aack: djee! aack: PFFF BEEP? dong BEEP: DONG beep, Ugh - dong AACK Djee - DJEE? CRACK? Ugh - DJEE Aack! Dong - ",sad
9551,"kling Psss, dong; ugh - kling Psss? BURP? Burp PSSS Psss: PSSS; pfff Beep kling PFFF CRACK - PFFF Crack; beep! psss Beep - BEEP djee! BURP BEEP - DONG beep djee! pfff BEEP? Burp - Kling - Ugh - dong, DJEE - BURP UGH - UGH: DJEE? pfff: Pfff ",sad
9552,"DJEE BEEP? kling: dong kling Beep Kling! BEEP? BEEP ugh, dong! DJEE Crack, Crack! Djee? djee Kling djee KLING DJEE - AACK - Ugh; Beep Ugh KLING DJEE; ugh KLING - Crack, DJEE: aack, KLING - dong Ugh Kling: Crack - beep; beep ",sad
9553,"Psss! BEEP: Pfff AACK, BURP; aack! BEEP! BURP; Aack! Beep? burp, BURP - PSSS Beep PFFF ugh, burp Aack Aack BEEP: dong - Djee! Djee BEEP, DONG aack pfff Dong beep; Dong BURP Dong Dong; kling! DONG Pfff: BURP: DONG, crack? pfff; BEEP dong: burp psss! PFFF; psss - ",happy
9554,"pfff Aack PSSS, Crack, KLING: DJEE pfff? aack AACK aack! dong - Kling psss Kling psss CRACK psss Crack Aack; Dong pfff? Psss? Aack kling - pfff aack Pfff PFFF! crack; psss: PFFF kling CRACK - Crack PSSS beep aack, DONG pfff? crack kling Pfff KLING: ",happy
9555,"ugh KLING CRACK UGH Kling - djee djee - PFFF Ugh? UGH - ugh Crack Psss burp: DJEE - KLING! DJEE kling Ugh UGH UGH, crack ugh, Pfff crack? kling? Psss PFFF! DJEE DJEE DJEE pfff, kling djee Aack kling; Crack Crack Beep kling psss beep - ",sad
9556,"dong, burp djee? Djee? pfff - kling pfff PFFF? djee, Dong; Kling ugh - djee Djee Kling! Ugh - Kling, Burp KLING? DONG Ugh - PFFF ugh DONG! Beep - PFFF BEEP ugh, ugh! PFFF - Pfff, burp? BURP DONG - Burp, psss beep: ugh Ugh BURP! pfff: Ugh Djee: ",happy
9557,"Psss AACK, aack Psss - Djee KLING; kling Beep Psss dong? Crack? BEEP crack pfff Kling! dong: Aack? Kling Burp psss Crack Psss beep; Psss, Djee BURP: CRACK: Kling? djee? aack dong kling; Aack? KLING! DJEE Aack Djee burp Djee AACK, psss? Djee - ",sad
9558,"DONG Burp; dong PFFF Beep Beep BEEP? crack, beep pfff! BEEP: BURP: BURP - PFFF Kling Dong! Aack Beep UGH PFFF Burp, Aack PFFF psss UGH? ugh; ugh crack, Djee? DJEE? Burp beep; BEEP psss - Aack, Ugh: Djee: KLING kling! Aack CRACK; DONG Beep, Dong; BURP djee; aack; Dong ",happy
9559,"djee BEEP BURP? djee Dong: crack: beep: burp! KLING dong BURP Djee! CRACK? BEEP, DJEE? Dong CRACK Djee aack aack Crack; burp, Djee! Dong dong BEEP crack DJEE dong Burp crack, crack - BEEP AACK? aack! crack? BURP Crack burp, beep burp! Dong! dong aack BURP pfff DONG BEEP, DJEE; Beep ",happy
9560,"BURP KLING; burp; Kling burp crack Kling Pfff - Dong! pfff: Psss, Ugh; BURP; Dong - BEEP? PSSS BURP dong - Djee Ugh psss? BURP Burp ugh, Psss, KLING - dong! Aack; ugh: Beep! burp: DONG, KLING! AACK Beep - UGH! PSSS Ugh - Kling? Burp kling: beep! DONG dong: UGH, PSSS - Ugh ",happy
9561,"Crack! Dong dong AACK, crack psss - ugh? Crack ugh pfff PFFF; ugh Beep! dong Crack: CRACK? UGH Pfff ugh? Dong, CRACK Beep: kling: UGH - Aack? pfff beep dong; pfff ugh beep - PSSS, dong ugh UGH pfff - beep: BEEP? Crack Crack? ",sad
9562,"CRACK Pfff - Beep Pfff Crack? Dong: Pfff! BURP - Pfff - Crack? Dong aack pfff? Pfff psss: CRACK; Ugh crack PSSS UGH: BURP, djee ugh beep Crack - djee; Crack - beep; Crack PSSS? beep ugh ",sad
9563,"djee; dong DJEE, ugh DJEE DJEE ugh aack Aack beep Crack? BEEP, djee AACK Dong, AACK Ugh: Dong ugh djee! Aack UGH DONG: Burp Burp ugh Ugh Crack ugh: Dong - Djee; Dong beep beep UGH dong, dong DJEE? CRACK ",sad
9564,"Pfff Crack djee BEEP - pfff; Ugh beep Ugh? Burp BEEP; DONG burp! psss Aack: UGH? crack! BURP aack PSSS? Ugh! CRACK? Beep crack Pfff Crack? Ugh: Crack djee, crack: Burp BEEP! beep djee DJEE DJEE? aack DJEE? Pfff, ",sad
9565,"KLING? PSSS - burp! Djee crack Crack; pfff? ugh CRACK DONG - KLING, beep djee beep aack Djee - BEEP crack? crack? Dong djee Dong BEEP; AACK djee? Crack! BURP; djee? KLING burp djee CRACK! Beep - beep; DONG; AACK Beep KLING Djee Beep? BURP beep? crack Djee ",happy
9566,"Kling Burp dong? kling! Kling, djee - dong; Beep - djee: kling: burp crack, Dong - Ugh beep BEEP - Ugh ugh - Kling burp Djee! Djee djee: KLING UGH aack! UGH BURP, Ugh Beep? Djee Djee; ugh, BURP? djee KLING KLING dong, ",sad
9567,"PSSS, Djee? Dong - BEEP? Crack DJEE Aack! aack beep! BURP aack: aack: aack Beep; beep PSSS - psss; kling KLING DJEE: KLING Aack! DONG Pfff? djee? BEEP - Kling! BEEP, aack: Crack ugh! Pfff Aack kling? Crack! PSSS DONG BURP? Dong? DONG! PSSS: pfff dong? Dong - Beep? KLING; DONG; Crack! psss? Aack psss pfff pfff - dong Kling - Pfff ",happy
9568,"crack: DONG, CRACK DONG PSSS? Dong kling - Crack Ugh - Pfff: crack? aack? aack: BURP! AACK Burp - UGH, UGH? Ugh KLING CRACK; Burp; CRACK! Aack Crack pfff! psss - Dong BURP - UGH: Psss; BEEP! Burp? Psss: PFFF? psss DJEE BURP! psss: PSSS pfff - PFFF Aack burp, Crack Aack beep! Burp ",happy
9569,"DJEE? Ugh crack; Crack? psss? UGH djee; Ugh, Aack BEEP? UGH PFFF - Dong djee CRACK: Burp Pfff: PFFF burp Aack; aack: Dong - Crack! djee ugh Pfff? DONG, psss; DONG PSSS Crack PSSS! Burp CRACK crack - crack! djee psss! Ugh: Djee, Crack Ugh; burp! dong: Burp! DONG; djee! DJEE pfff: ",happy
9570,"Crack! Burp CRACK BURP Ugh CRACK - UGH: crack? KLING, UGH: Kling djee: Crack kling BURP - Burp ugh, BEEP KLING beep: Ugh psss? Burp Burp? BEEP: kling - BURP? UGH! djee crack - Burp KLING KLING djee; PFFF Burp pfff, Djee? Crack Psss djee - ",sad
9571,"Djee Kling - burp Crack psss burp! Ugh DONG Beep BURP: AACK; Burp? DJEE? KLING - pfff Kling kling: BURP: aack djee, KLING Beep dong UGH Psss? aack! pfff: dong Dong Psss! DONG, Psss! dong: Aack - kling; psss psss? BEEP! kling BURP: beep psss Djee DJEE? djee UGH psss AACK; BURP; djee - Aack! beep BURP Pfff UGH, Aack - CRACK, Kling? dong PSSS; KLING? Beep Pfff ",happy
9572,"crack DJEE Djee PSSS, kling? aack, Djee Psss, pfff Djee; Burp! Kling: PFFF Pfff BURP: Djee, BURP pfff Crack pfff; DJEE burp Ugh kling, pfff kling djee Psss kling: Burp AACK, BURP? pfff CRACK; Psss - kling - KLING: kling! CRACK? Psss CRACK; djee burp aack? burp! Psss: PFFF ",happy
9573,"CRACK, djee Dong Beep; PFFF KLING PSSS UGH pfff Djee Burp, aack? aack! Djee Djee UGH UGH PFFF dong, kling, Burp - aack Dong? KLING pfff: AACK kling Pfff: burp dong Pfff - AACK aack pfff? AACK Dong! ",sad
9574,"burp; Dong Pfff - CRACK! CRACK Psss! aack Pfff beep psss? crack? Crack beep burp, burp Psss? Aack beep; Psss, burp Aack; Pfff aack - dong BURP, CRACK pfff Beep Ugh DJEE aack Ugh! dong ugh Dong Beep, Dong: BURP Psss aack PSSS, Pfff? CRACK; Pfff? Crack: CRACK! pfff: Psss! aack - BURP: pfff! PSSS; Pfff beep ",happy
9575,"Burp: Beep BURP aack? beep, crack, CRACK: burp aack - Aack BEEP Crack Djee beep - Beep, Psss: PFFF BEEP? AACK! crack Ugh Burp! aack CRACK, pfff: Pfff? AACK UGH - pfff, Burp: UGH Psss, Pfff, Ugh ugh Pfff CRACK; Crack - beep; ",sad
9576,"Kling kling BURP, kling! Psss Aack! psss? crack djee! Crack kling Psss; Kling? Burp psss! psss? KLING aack: psss: Dong KLING, Beep Psss Kling burp ugh aack! burp - Burp! psss ",sad
9577,"Djee: Beep Ugh dong? beep Crack! PFFF: KLING pfff DONG burp: Burp burp; Kling Burp; pfff Burp UGH? BEEP: Burp UGH: Ugh Ugh! Kling Burp? burp PFFF kling - KLING Kling, beep beep? KLING; UGH; kling; Pfff Djee? ",sad
9578,"AACK - Beep, crack Burp ugh? BEEP BURP psss Beep; BURP, Beep crack burp UGH? BURP kling - PSSS BURP - DJEE; BURP BEEP UGH: Burp psss UGH? Ugh ugh Beep! ugh Kling ugh, Ugh ",sad
9579,"Ugh UGH; crack? psss? Pfff Kling! DONG; crack - Pfff KLING; PSSS; BEEP; psss Aack UGH Beep burp kling! pfff! kling kling PFFF Psss Kling Ugh Psss! AACK! PFFF? Beep BURP, aack Pfff? Aack; Aack - Crack Psss Pfff; Pfff: PSSS Kling; CRACK: PSSS! crack KLING Burp? Crack crack aack? burp - Dong psss AACK; crack - Kling? BEEP! AACK ",happy
9580,"Djee - PFFF; Burp! PFFF? Crack? Aack? PFFF pfff djee - pfff Dong UGH aack KLING burp Ugh Crack? psss dong aack pfff PFFF Psss; djee aack? Pfff burp, kling: UGH CRACK, Ugh Ugh DJEE: aack? ugh Dong, ugh - DJEE PSSS - AACK aack UGH DJEE; aack djee: Kling kling? Kling Ugh djee ",happy
9581,"Dong Beep; UGH Crack! BEEP Ugh BEEP aack BEEP! UGH; Psss, CRACK, crack: BEEP: beep DONG, aack BURP CRACK Crack DONG UGH, burp; Ugh? Beep; PSSS? Aack - BEEP beep, aack, ugh UGH ",sad
9582,"djee? Crack; Crack; Aack CRACK! burp Dong Djee? Kling Aack; Burp dong! DJEE! Djee, Psss dong! DONG - BEEP Beep dong? Beep: DONG djee - beep DJEE dong: crack ugh! dong dong Djee, Djee Ugh? Djee: KLING: Ugh ",sad
9583,"beep? DONG Crack psss: UGH? beep - Psss? kling, Psss - KLING? burp dong Burp Burp - dong - dong Kling kling PFFF, burp? Crack! PSSS Burp Crack DONG ugh DJEE Burp, Kling, beep Psss djee Djee? kling? Dong: aack; KLING, CRACK, burp? beep djee beep! CRACK Burp PSSS: CRACK crack; ",happy
9584,"burp kling Kling! Crack; Pfff? DJEE? KLING crack UGH aack; Burp Psss? Beep DONG djee; crack, KLING; Pfff Ugh djee DJEE Dong Pfff - djee - Aack - Psss: AACK - Kling Psss AACK; Beep djee Dong - CRACK PFFF? kling Dong; burp! Aack; Pfff? crack Beep - DJEE PSSS kling: Aack? kling - PFFF Pfff kling PFFF Pfff Dong beep aack? dong burp - DJEE beep beep! BEEP! ",happy
9585,"BURP PSSS dong burp CRACK Psss! Crack, crack: psss UGH - UGH CRACK; CRACK: dong dong - Ugh dong ugh Dong CRACK; UGH; kling dong; BURP; BURP ugh Psss! Dong? Ugh KLING Ugh - psss - CRACK ",sad
9586,"BURP DONG CRACK AACK! aack Ugh; Psss Dong? Aack: Dong Pfff Aack Crack! PSSS Crack, DJEE; aack pfff djee; dong BURP PSSS Dong - UGH - DJEE PFFF, CRACK BURP pfff, Ugh! djee Pfff - djee - Pfff DONG; aack, aack: aack? psss psss; pfff pfff! pfff psss ",happy
9587,"PSSS Crack? Crack beep psss Kling beep; PSSS Aack CRACK - Ugh ugh kling; burp Aack PFFF - BEEP: Pfff Pfff AACK Aack KLING kling - pfff, ugh Beep UGH! BURP, Crack, ugh! Aack! AACK burp, UGH - pfff PFFF BEEP Crack! PSSS Pfff; UGH; burp ",sad
9588,"ugh, KLING KLING? Kling Aack: crack! pfff - ugh: pfff BURP - ugh Pfff; DJEE AACK, ugh - Burp! PFFF pfff Kling; Kling Burp AACK? Ugh Djee pfff! aack Kling kling, PFFF! pfff: aack? BURP? KLING; Aack! Burp DJEE AACK; DJEE - BURP AACK: psss ",sad
9589,"Kling - Djee Beep, DONG! burp Aack; Kling ugh - Dong; Aack? burp Djee: Aack? Dong KLING; burp? BURP kling Dong; Djee Djee burp - Djee BURP KLING? Dong burp! DONG! burp djee Dong kling AACK Dong; CRACK AACK! DONG AACK! djee ",sad
9590,"BURP, crack Burp - Crack Aack aack Kling Pfff; ugh: kling - BEEP DONG burp AACK aack AACK! dong? Djee psss - KLING BEEP AACK - Burp djee, Kling aack! aack - dong djee djee, Pfff? Crack burp DJEE - Crack: burp, BURP, BEEP! UGH kling BURP, Kling, ugh - AACK - beep kling crack: Beep dong Djee crack beep! ",happy
9591,"pfff; burp crack - CRACK Psss, burp: ugh: UGH ugh ugh Psss - dong DONG, Pfff ugh; kling: crack crack Crack DONG - dong; burp - Pfff AACK? Dong PSSS PSSS? DONG; CRACK aack UGH burp CRACK? DONG UGH pfff? BURP? CRACK: dong ",sad
9592,"DJEE Kling; PSSS Dong AACK: Djee, Burp? pfff kling, KLING crack; Aack: burp KLING djee Djee Ugh, beep; beep BURP! Crack Dong: Ugh - Crack, crack DONG: djee Crack; pfff; DONG - BURP - Crack - KLING, Pfff? KLING; burp ugh? beep DJEE; dong djee! djee, Dong: Beep BEEP; DONG PFFF: DJEE BURP psss Kling kling crack: burp, Pfff aack ",happy
9593,"Psss Pfff? psss Crack; BURP: CRACK, ugh? Pfff djee KLING? BEEP KLING Ugh; Aack Ugh! djee Kling, psss? Aack: pfff ugh Beep! PFFF: djee BURP pfff; Ugh CRACK beep; crack, PSSS; Djee! Djee: PFFF: pfff? Ugh ",sad
9594,"PSSS ugh, aack Pfff Aack burp Ugh - BEEP PFFF? Burp? djee: psss, Pfff, Ugh: Djee: DJEE - psss UGH? BEEP AACK PFFF Psss! aack; pfff PFFF! kling, burp beep; ugh pfff? PFFF - ugh, djee DONG Kling Dong kling: DJEE Psss psss BURP BURP - aack - DONG PFFF Crack BURP Burp PSSS PSSS djee Crack? ugh djee Kling - AACK - Ugh - KLING KLING ",happy
9595,"kling kling Burp Burp? Psss beep crack - crack Burp Crack! burp Pfff beep djee BEEP? Burp Djee Pfff ugh kling! BURP; Beep DJEE CRACK, KLING AACK! beep; BEEP Pfff; beep, CRACK - PFFF? KLING? crack; Beep AACK - CRACK Aack BURP kling, Kling? pfff, burp BEEP; ",happy
9596,"DJEE - KLING; AACK - AACK kling? KLING aack djee; psss: kling! Djee beep: kling KLING, AACK: kling, ugh Aack - Ugh? aack! beep: psss UGH Crack PSSS, UGH Crack: Aack crack Aack Burp KLING - kling ",sad
9597,"beep? KLING - Dong BURP BURP: crack! DONG Crack Djee UGH, Crack - BURP DJEE KLING? Dong DONG kling: Dong; Aack beep DJEE! beep dong? Beep? burp - PSSS, beep; Beep, KLING? kling, BEEP! ugh ugh DONG; BURP - Aack: DONG! Crack dong! Crack beep; CRACK Burp? BEEP: ",happy
9598,"dong Ugh; DONG! aack BURP! crack, Crack djee! UGH BEEP: AACK BURP - DONG: Aack BEEP DONG! PFFF Ugh? Aack Djee Djee! beep BURP Crack CRACK? AACK Dong; crack Psss: beep BEEP, Aack UGH? dong: DJEE DJEE crack CRACK Burp, UGH Dong beep - BURP; aack BURP DJEE: burp; beep - Djee - AACK; DJEE, Djee! beep UGH: aack dong ugh; ",happy
9599,"djee DONG! UGH DONG; Psss BURP CRACK BURP? djee? PSSS; kling Aack; kling ugh; aack - DONG kling! BEEP - KLING Psss, Psss crack! djee! Beep! DONG? UGH BEEP Burp - DONG: beep AACK aack Dong Beep? KLING - Kling djee: DONG? DJEE? Ugh Kling, Djee Ugh Aack? BEEP BEEP dong Kling Djee Dong, Kling; djee, Psss! ",happy
9600,"UGH: Aack: Aack? DONG! Beep; AACK Aack, Djee: crack crack - Crack - kling: djee DONG - DJEE Beep KLING DJEE: dong? Burp crack PSSS? kling Aack dong Psss UGH; AACK Psss crack! AACK Kling - PFFF, aack! CRACK, KLING - UGH, Dong PSSS BEEP DONG DONG Crack: Ugh ugh, AACK beep, kling ugh DONG, Ugh! ",happy
9601,"Dong! ugh! psss crack KLING, Burp! burp, Psss burp; CRACK Aack: psss Burp! Kling crack! Crack burp, UGH; aack - pfff DJEE? aack crack; kling; psss - AACK Psss? ugh PFFF Aack? KLING: KLING; Ugh Kling, Psss; aack crack; PSSS: Aack - UGH DJEE; kling; Kling BURP! psss Aack - Psss? ",happy
9602,"DONG Beep BURP burp AACK Crack? aack? Beep djee: PFFF aack DONG? Kling; Burp; BEEP - Burp - DJEE burp: BURP? Djee ugh djee, Djee Ugh aack - Burp; Beep crack; dong; DONG - Dong UGH Beep! Aack Djee Djee kling, Aack Djee aack? beep - Kling burp ",happy
9603,"AACK? aack Crack aack ugh! kling djee PSSS - Aack - UGH KLING Ugh? Burp kling - DJEE kling, Psss ugh KLING? DJEE; Ugh PFFF ugh BURP: djee - KLING; AACK burp djee djee, DONG psss CRACK Crack - DJEE - kling psss! PFFF Psss BURP, PSSS - pfff PSSS Ugh crack Aack Dong: djee; AACK? Ugh! Burp CRACK; ",happy
9604,"Beep; KLING PSSS beep - AACK: CRACK; CRACK burp PFFF KLING Beep burp! dong DONG aack - beep, Dong djee! BURP; CRACK, Crack aack - Aack - Burp burp, Kling djee; Dong - Crack Beep Beep! BURP Pfff: Aack - pfff UGH Kling kling - Dong; Pfff - Djee, KLING beep BURP Ugh UGH; kling Beep BURP? Pfff: ",happy
9605,"Beep - PFFF! Aack Aack crack pfff Ugh: psss; beep AACK BURP Burp? burp PSSS PFFF! Burp, AACK aack BEEP - Djee Psss CRACK aack? Beep; kling BEEP crack aack Burp kling? BEEP BURP! Psss, ugh: BEEP - Kling CRACK Ugh! PFFF; Aack; BEEP; PFFF Burp, Burp! pfff, ",happy
